Expense Date,Expense Description,Expense Account,Expense Account Code,Paid Through,Paid Through Account Code,Vendor,Vendor Number,Project Name,Entry Number,Currency Code,Exchange Rate,Is Inclusive Tax,Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Vehicle Name,Claimant Email,Tax Name,Tax Percentage,Tax Type,Item Tax Authority,Tax Amount,Expense Amount,Total,Reference#,Is Billable,Customer Name,Customer Number,Expense Reference ID,Recurrence Name,ExpenseReport Name,Is Reimbursable,TYPE
2024-06-04,DD *DOORDASH PAPAJOHNS,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,214,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.94,28.94,,false,,,5076739000000172027,,,false,
2024-05-29,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,215,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.07,28.07,,false,,,5076739000000172049,,,false,
2024-06-07,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,216,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,21.53,21.53,,false,,,5076739000000172081,,,false,
2024-05-29,Meijer,P4810-Groceries,P4810,P1103.4-SoFi Checking,P1103.4,Meijer,VEN-36,,217,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,44.47,44.47,,false,,,5076739000000172103,,,false,
2024-06-07,Meijer,P4810-Groceries,P4810,P1103.4-SoFi Checking,P1103.4,Meijer,VEN-36,,218,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,40.31,40.31,,false,,,5076739000000172135,,,false,
2024-06-02,CASH APP*CHARLYBROWN,4204-Janitorial,4204,P1103.4-SoFi Checking,P1103.4,Charly Contreras,VEN-51,,219,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.00,12.00,,false,,,5076739000000172181,,,false,
2024-06-02,MICROSOFT*STORE,4203-Software Subscription,4203,P1103.4-SoFi Checking,P1103.4,Microsoft,VEN-54,,220,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,74.89,74.89,,false,,,5076739000000172223,,,false,
2024-06-04,"Google Cloud Storage
CD Angela",4203-Software Subscription,4203,P1103.4-SoFi Checking,P1103.4,Google,VEN-22,,221,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,1.99,1.99,,false,,,5076739000000172267,,,false,
2024-06-06,ONLYFANS.COM*A,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Only Fans,VEN-25,,222,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.00,5.00,,false,,,5076739000000172311,,,false,
2024-06-07,Burger King,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,Burger King,VEN-18,,223,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.88,10.88,,false,,,5076739000000172355,,,false,
2024-06-07,Tracklib Holdings AB,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Traklib Holdings AB,VEN-1,,224,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.99,5.99,,false,,,5076739000000172387,,,false,
2024-05-15,OVERDRAFT ITEM FEE,P5109-Bank Fees and Charges,P5109,P1103.5-Spend everyday spending,P1103.5,pnc,VEN-55,,225,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,36.00,36.00,,false,,,5076739000000172527,,,false,
2024-05-16,ZEL TO CODY RICE-VELASQUEZ,P1500-SRV Drawing Account,P1500,P1103.5-Spend everyday spending,P1103.5,SRVONE LLC,VEN-42,,226,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,196.00,196.00,,false,,,5076739000000172657,,,false,
2024-06-04,ZEL TO CODY RICE-VELASQUEZ,P1500-SRV Drawing Account,P1500,P1103.5-Spend everyday spending,P1103.5,SRVONE LLC,VEN-42,,227,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,240.00,240.00,,false,,,5076739000000172721,,,false,
2024-06-03,ACH WEB HBI3PWSJQQ2O426 EBAY COMXJWEPAOR PAYMENTS,5102-Postage,5102,P1103.5-Spend everyday spending,P1103.5,Ebay,VEN-37,,228,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,4.43,4.43,,false,,,5076739000000172831,,,false,
2024-06-03,ACH WEB UVHPSERSI6AKN28 EBAY COMCVB8II46 PAYMENTS,5102-Postage,5102,P1103.5-Spend everyday spending,P1103.5,Ebay,VEN-37,,229,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.96,11.96,,false,,,5076739000000172853,,,false,
2024-06-03,ZEL TO NAZAR KHAWRAY,P5100-Other Expenses,P5100,P1103.5-Spend everyday spending,P1103.5,Nazar,VEN-56,,230,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,100.00,100.00,,false,,,5076739000000172885,,,false,
2024-06-12,DD *DOORDASH TACOBELL,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,231,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.76,24.76,,false,,,5076739000000174035,,,false,
2024-06-11,AFTERPAY,P4000-Expenses (Personal),P4000,P1103.4-SoFi Checking,P1103.4,Temu,VEN-52,,232,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.62,14.62,,false,,,5076739000000176001,,,false,
2024-06-11,SRV1NE,P1500-SRV Drawing Account,P1500,P1103.4-SoFi Checking,P1103.4,SRVONE LLC,VEN-42,,233,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,100.00,100.00,,false,,,5076739000000186151,,,false,
2024-06-13,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,234,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,36.63,36.63,,false,,,5076739000000186183,,,false,
2024-06-15,DD *DOORDASHDASHPASS,4203-Software Subscription,4203,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,235,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.99,9.99,,false,,,5076739000000186205,,,false,
2024-06-13,DD *DOORDASH JACKINTHE,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,236,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,39.48,39.48,,false,,,5076739000000186227,,,false,
2024-06-15,DD *DOORDASH JACKINTHE,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,237,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.26,18.26,,false,,,5076739000000186249,,,false,
2024-06-03,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,238,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,37.44,37.44,,false,,,5076739000000198159,,,false,
2024-06-07,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,239,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,42.79,42.79,,false,,,5076739000000198191,,,false,
2024-06-18,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,240,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.90,13.90,,false,,,5076739000000198213,,,false,
2024-06-05,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,241,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,39.58,39.58,,false,,,5076739000000198235,,,false,
2024-06-19,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,242,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.99,9.99,,false,,,5076739000000198257,,,false,
2024-06-14,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,243,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.32,20.32,,false,,,5076739000000198279,,,false,
2024-06-10,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,244,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.99,11.99,,false,,,5076739000000198301,,,false,
2024-06-08,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,245,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.99,5.99,,false,,,5076739000000198323,,,false,
2024-06-06,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,246,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,51.35,51.35,,false,,,5076739000000198345,,,false,
2024-06-03,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,247,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.87,12.87,,false,SRV1,CUS-5,5076739000000198445,,,false,
2024-06-15,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,248,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.21,12.21,,false,,,5076739000000198477,,,false,
2024-06-16,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,249,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.21,12.21,,false,,,5076739000000198499,,,false,
2024-06-10,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,250,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.28,14.28,,false,,,5076739000000198521,,,false,
2024-06-12,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,251,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.62,14.62,,false,,,5076739000000198543,,,false,
2024-06-08,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,252,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.19,14.19,,false,,,5076739000000198565,,,false,
2024-06-14,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,253,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,15.98,15.98,,false,,,5076739000000198587,,,false,
2024-06-21,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,254,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.20,13.20,,false,,,5076739000000198609,,,false,
2024-06-17,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,255,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,15.98,15.98,,false,,,5076739000000198631,,,false,
2024-06-06,Tesla Supercharger Us,4023-Supercharger,4023,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,256,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.66,16.66,,false,,,5076739000000198653,,,false,
2024-06-03,Ubr Pending.uber.com,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,257,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.15,12.15,,false,,,5076739000000198675,,,false,
2024-06-03,Ubr Pending.uber.com,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,258,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.17,18.17,,false,,,5076739000000198707,,,false,
2024-06-03,Ubr Pending.uber.com,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,259,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.17,13.17,,false,,,5076739000000198729,,,false,
2024-06-03,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,260,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.49,11.49,,false,,,5076739000000204001,,,false,
2024-06-03,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,261,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.49,11.49,,false,,,5076739000000204023,,,false,
2024-06-05,Adobe Adobe,4203-Software Subscription,4203,1104-SRV1,1104,Adobe,VEN-59,,262,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,21.39,21.39,,false,,,5076739000000204055,,,false,
2024-06-08,"Notion Labs, Inc.",4203-Software Subscription,4203,1104-SRV1,1104,Notion,VEN-60,,263,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,96.00,96.00,,false,,,5076739000000204087,,,false,
2024-06-08,Speechify D6a83 00,4203-Software Subscription,4203,1104-SRV1,1104,Speachify,VEN-61,,264,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,69.00,69.00,,false,,,5076739000000204119,,,false,
2024-06-16,DD *DOORDASH DASHMART,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,265,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,52.04,52.04,,false,,,5076739000000205007,,,false,
2024-06-11,UBR* PENDING.UBER.COM,4800-Travel Expense,4800,P1103.4-SoFi Checking,P1103.4,Uber,VEN-29,,266,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.85,12.85,,false,,,5076739000000205029,,,false,
2024-06-25,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,267,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.48,28.48,,false,,,5076739000000205125,,,false,
2024-06-18,DD *DOORDASH JACKINTHE,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,268,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,33.03,33.03,,false,,,5076739000000205147,,,false,
2024-06-18,DD *DOORDASH ALDI,P4810-Groceries,P4810,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,269,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.52,12.52,,false,,,5076739000000205169,,,false,
2024-06-17,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,270,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.09,28.09,,false,,,5076739000000205191,,,false,
2024-06-19,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,271,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.62,9.62,,false,,,5076739000000205213,,,false,
2024-06-27,AMAZON GROCE*RC2EA3P80,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,272,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,34.08,34.08,,false,,,5076739000000205235,,,false,
2024-06-16,DD *DOORDASH LITTLECAE,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,273,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.97,13.97,,false,,,5076739000000205257,,,false,
2024-06-12,Uber,4800-Travel Expense,4800,P1103.4-SoFi Checking,P1103.4,Uber,VEN-29,,274,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.18,13.18,,false,,,5076739000000205299,,,false,
2024-06-12,Zaitullah Jan Khebarkhil-- Billed through square.,5300-Cost of Goods Sold (COGS),5300,P1103.4-SoFi Checking,P1103.4,Zaitullah Jan Khebarkhil,VEN-62,,275,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,141.00,141.00,,false,,,5076739000000205341,,,false,
2024-06-13,CANVA* I04179-81329771,4203-Software Subscription,4203,P1103.4-SoFi Checking,P1103.4,canva,VEN-35,,276,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.99,14.99,,false,,,5076739000000205373,,,false,
2024-06-13,MURF.AI,4203-Software Subscription,4203,P1103.4-SoFi Checking,P1103.4,Murf.AI,VEN-23,,277,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,49.00,49.00,,false,,,5076739000000205405,,,false,
2024-06-17,Afterpay - Temu,P4000-Expenses (Personal),P4000,P1103.4-SoFi Checking,P1103.4,Afterpay,VEN-63,,280,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.52,23.52,,false,,,5076739000000205533,,,false,
2024-06-20,CASH APP*CODY RICE VEL,5300-Cost of Goods Sold (COGS),5300,P1103.4-SoFi Checking,P1103.4,cash app,VEN-64,,281,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,105.95,105.95,,false,,,5076739000000205783,,,false,
2024-06-25,CASH APP*NEVAEH WILLIA - for cutting grass.,P4500-Repairs and Maintenance,P4500,P1103.4-SoFi Checking,P1103.4,,,,282,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,35.00,35.00,,false,,,5076739000000205915,,,false,
2024-06-25,CASH APP*CODY RICE VEL,P4000-Expenses (Personal),P4000,P1103.4-SoFi Checking,P1103.4,cash app,VEN-64,,283,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,3.00,3.00,,false,,,5076739000000205935,,,false,
2024-06-10,ACH WEB 7K9YVRTRZEGLP24 EBAY COMS2L8EIUH PAYMENTS,4103-Consult Fees,4103,P1103.5-Spend everyday spending,P1103.5,Ebay,VEN-37,,284,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,0.51,0.51,,false,,,5076739000000208037,,,false,
2024-06-24,ACH WEB M2NGNZYS9WWCQ2C EBAY COM3QS1ATVU PAYMENTS,4103-Consult Fees,4103,P1103.5-Spend everyday spending,P1103.5,Ebay,VEN-37,,285,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,2.07,2.07,,false,,,5076739000000208185,,,false,
2024-06-18,AMAZON MKTPL*0208O76E3 Amzn.com/bi,P4000-Expenses (Personal),P4000,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,286,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.48,7.48,,false,,,5076739000000208231,,,false,PERSONAL
2024-06-18,Domino's,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,Dominos,VEN-19,,287,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,27.50,27.50,,false,,,5076739000000208263,,,false,
2024-06-20,AMAZON MKTPL*190247VR3 Amzn.com/bi,4201-Office Supplies,4201,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,288,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.73,18.73,,false,,,5076739000000208325,,,false,
2024-06-18,McDonald's,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,McDonald's,VEN-6,,289,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,30.12,30.12,,false,,,5076739000000208347,,,false,
2024-06-24,BIG RED LIQUORS #204 INDIANAPOLI IN,P4890-Entertainment,P4890,P1103.5-Spend everyday spending,P1103.5,Big Red Liquors,VEN-66,,290,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,44.69,44.69,,false,,,5076739000000208401,,,false,
2024-06-24,Lyft,4800-Travel Expense,4800,P1103.5-Spend everyday spending,P1103.5,Lyft,VEN-45,,291,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.72,10.72,,false,,,5076739000000208433,,,false,
2024-06-24,McDonald's,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,McDonald's,VEN-6,,292,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.78,14.78,,false,,,5076739000000208465,,,false,
2024-06-24,TESLA SUPERCHARGER US XXXXX3752,4023-Supercharger,4023,P1103.5-Spend everyday spending,P1103.5,Tesla Inc Supercharger,VEN-14,,293,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.80,16.80,,false,,,5076739000000208497,,,false,
2024-06-24,TESLA SUPERCHARGER US tesla.com,4023-Supercharger,4023,P1103.5-Spend everyday spending,P1103.5,Tesla Inc Supercharger,VEN-14,,294,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.54,12.54,,false,,,5076739000000208529,,,false,
2024-06-24,TESLA SUPERCHARGER US XXXXX3752,4023-Supercharger,4023,P1103.5-Spend everyday spending,P1103.5,Tesla Inc Supercharger,VEN-14,,295,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,17.16,17.16,,false,,,5076739000000208551,,,false,
2024-06-25,DD DOORDASH JACKINTHE XXXXX1040,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,DD *Doordash,VEN-7,,296,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,39.00,39.00,,false,,,5076739000000208573,,,false,
2024-06-23,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,297,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.99,11.99,,false,,,5076739000000208801,,,false,
2024-06-09,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,298,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,4.21,4.21,,false,,,5076739000000208911,,,false,
2024-06-14,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,299,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,8.74,8.74,,false,,,5076739000000208943,,,false,
2024-06-09,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,300,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.99,7.99,,false,,,5076739000000208965,,,false,
2024-06-10,McDonald's,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,301,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,21.64,21.64,,false,,,5076739000000209007,,,false,
2024-06-13,McDonald's,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,302,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.00,11.00,,false,,,5076739000000209039,,,false,
2024-06-19,McDonald's,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,303,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,30.90,30.90,,false,,,5076739000000209061,,,false,
2024-06-10,Openai Chatgpt Subscr,4203-Software Subscription,4203,1104-SRV1,1104,OpenAi,VEN-9,,304,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.00,20.00,,false,,,5076739000000209083,,,false,
2024-06-25,Openai Chatgpt Subscr,4203-Software Subscription,4203,1104-SRV1,1104,OpenAi,VEN-9,,305,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.00,20.00,,false,,,5076739000000209115,,,false,
2024-06-11,Jacks Liquor Store,P4890-Entertainment,P4890,1104-SRV1,1104,Jacks Liquor,VEN-67,,306,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.99,24.99,,false,,,5076739000000209181,,,false,
2024-06-25,Postscan Mail,5102-Postage,5102,1104-SRV1,1104,PostScan Mail,VEN-69,,307,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.00,12.00,,false,,,5076739000000209329,,,false,
2024-06-23,Shippo.com,5102-Postage,5102,1104-SRV1,1104,Shippo,VEN-68,,308,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.34,9.34,,false,,,5076739000000209359,,,false,
2024-06-13,Shippo.com,5102-Postage,5102,1104-SRV1,1104,Shippo,VEN-68,,309,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.34,9.34,,false,,,5076739000000209389,,,false,
2024-06-20,Zoho Corporation,4203-Software Subscription,4203,1104-SRV1,1104,Zoho Corporation,VEN-5,,310,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,70.00,70.00,,false,,,5076739000000209411,,,false,
2024-06-12,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,311,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.13,14.13,,false,,,5076739000000209441,,,false,
2024-06-17,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,312,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.37,16.37,,false,,,5076739000000209471,,,false,
2024-06-17,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,313,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.83,9.83,,false,,,5076739000000209493,,,false,
2024-06-13,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,314,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.46,18.46,,false,,,5076739000000209515,,,false,
2024-06-13,Zoho Workplace,4203-Software Subscription,4203,1104-SRV1,1104,Zoho Corporation,VEN-5,,315,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,32.00,32.00,,false,,,5076739000000209537,,,false,
2024-06-14,Cash by Cash App,P4000-Expenses (Personal),P4000,1104-SRV1,1104,cash app,VEN-64,,316,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,80.00,80.00,,false,,,5076739000000209569,,,false,
2024-06-15,Wfhland Fabric,4201-Office Supplies,4201,1104-SRV1,1104,Wfhland Fabric,VEN-70,,317,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.00,20.00,,false,,,5076739000000209639,,,false,
2024-06-16,Cash by Cash App,P4000-Expenses (Personal),P4000,1104-SRV1,1104,cash app,VEN-64,,318,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,90.00,90.00,,false,,,5076739000000209669,,,false,
2024-06-16,Cash by Cash App,P4000-Expenses (Personal),P4000,1104-SRV1,1104,cash app,VEN-64,,319,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.00,20.00,,false,,,5076739000000209691,,,false,
2024-06-22,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,320,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,25.46,25.46,,false,,,5076739000000209717,,,false,
2024-06-21,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,321,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.72,24.72,,false,,,5076739000000209747,,,false,
2024-06-21,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,322,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.01,16.01,,false,,,5076739000000209769,,,false,
2024-06-21,Amazon,4201-Office Supplies,4201,1104-SRV1,1104,Amazon,VEN-4,,323,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,106.99,106.99,,false,,,5076739000000209791,,,false,
