date,Ref-num,type,subtotal,fee,amount,status,memo,counterparty,note
2025-12-16 22:51:41 CST,,,-$14.47,,-$14.47,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:51:23 CST,,,-$9.46,,-$9.46,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:51:04 CST,,,-$5.75,,-$5.75,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:50:49 CST,,,$32.07,,$32.07,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:50:32 CST,,,-$0.36,,-$0.36,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:49:57 CST,,,-$14.47,,-$14.47,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:49:38 CST,,,-$9.83,,-$9.83,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:49:09 CST,,,$0.91,,$0.91,COMPLETE,Afterpay,,Cash Balance
2025-12-16 22:49:09 CST,,,-$27.94,,-$27.94,COMPLETE,Afterpay,,Cash Balance
2025-12-16 21:34:22 CST,#D-9KV1D8MD,P2P,$19.86,,$19.86,FAILED,hotel,Zaitullah Khebarkhil,Cash Balance
2025-12-16 21:32:39 CST,,Savings Internal Transfer,-$0.93,$0.00,-$0.93,COMPLETE,Savings,,Cash Balance
2025-12-16 21:25:36 CST,,Cash Card,-$54.51,$0.00,-$54.51,COMPLETE,EXPEDIA 73328976821474,,Cash Balance
2025-12-16 21:23:29 CST,,Deposits,$80.00,$0.00,$80.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-16 16:48:16 CST,ST$_PE_kqv483vnqqvkwn1fyyppfc-0001,Overdraft,-$9.73,$0.00,-$9.73,COMPLETE,repayment,,Cash Balance
2025-12-16 16:48:15 CST,#D-5OK3OV3E,,$15.00,$0.00,$15.00,COMPLETE,inviting Robert Rice Jr,Invitation Bonus,Cash Balance
2025-12-16 16:47:43 CST,#D-3O8MNQP2,P2P,$20.00,$0.00,$20.00,COMPLETE,here you go,Robert Rice Jr,Cash Balance
2025-12-16 16:09:44 CST,,Cash Card,-$60.00,$0.00,-$60.00,FAILED,"CURSOR, AI POWERED IDE",,Cash Balance
2025-12-16 13:49:11 CST,,Cash Card,-$8.38,$0.00,-$8.38,COMPLETE,McDonalds 11652,,Cash Balance
2025-12-16 13:46:39 CST,ST$_PE_4yv0kh7rgkp8dpdkffc4h1-0001,Overdraft,-$8.57,$0.00,-$8.57,COMPLETE,repayment,,Cash Balance
2025-12-16 13:46:25 CST,#D-DJDMQ5JL,P2P,$8.57,$0.00,$8.57,COMPLETE,food,Zaitullah Khebarkhil,Cash Balance
2025-12-16 12:24:33 CST,,Cash Card,-$10.02,$0.00,-$10.02,FAILED,McDonalds 885,,Cash Balance
2025-12-16 12:23:28 CST,,Cash Card,-$10.02,$0.00,-$10.02,FAILED,McDonalds 885,,Cash Balance
2025-12-16 12:02:39 CST,,Cash Card,-$21.87,$0.00,-$21.87,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-16 11:02:54 CST,,,-$0.93,$0.00,-$0.93,COMPLETE,Savings,,Cash Balance
2025-12-16 10:56:13 CST,,Cash Card,-$32.07,$0.00,-$32.07,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-16 10:53:31 CST,,Deposits,$33.50,$0.00,$33.50,COMPLETE,Add Cash,,Visa debit 0943
2025-12-16 10:45:48 CST,,Savings Internal Transfer,-$1.39,$0.00,-$1.39,COMPLETE,Savings,,Cash Balance
2025-12-16 10:45:13 CST,,Cash Card,-$32.07,$0.00,-$32.07,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-16 06:58:55 CST,,,-$0.44,$0.00,-$0.44,COMPLETE,Savings,,Cash Balance
2025-12-16 06:25:14 CST,ST$_MARQETA_CARD_177b429e-ecbe-4534-98d8-72b0127d63d4,Overdraft,$6.33,$0.00,$6.33,COMPLETE,non-repayment update,,Cash Balance
2025-12-16 06:25:13 CST,,,-$0.46,$0.00,-$0.46,COMPLETE,Savings,,Cash Balance
2025-12-16 03:53:55 CST,,Cash App Pay Payment,-$22.05,,-$22.05,COMPLETE,$22.05 Payment At DoorDash,,Cash Balance
2025-12-16 03:53:10 CST,#D-V7LJ85VK,P2P,$30.00,$0.00,$30.00,COMPLETE,food mortgage,Zaitullah Khebarkhil,Cash Balance
2025-12-15 19:09:42 CST,,Cash Card,-$60.00,$0.00,-$60.00,FAILED,"CURSOR, AI POWERED IDE",,Cash Balance
2025-12-15 17:11:49 CST,ST$_MARQETA_CARD_9059c1d1-7e43-4caf-b365-2ab08a4c6bd6,Overdraft,$3.01,$0.00,$3.01,COMPLETE,non-repayment update,,Cash Balance
2025-12-15 17:00:49 CST,,,-$0.49,$0.00,-$0.49,COMPLETE,Savings,,Cash Balance
2025-12-15 15:49:47 CST,,Cash Card,-$32.07,$0.00,-$32.07,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2025-12-15 15:49:45 CST,,Cash Card,-$32.07,$0.00,-$32.07,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-15 15:48:59 CST,,Cash Card,-$4.56,$0.00,-$4.56,COMPLETE,MCDONALD'S F4407,,Cash Balance
2025-12-15 15:43:01 CST,ST$_MO_egzh9c4raqnf87h8c82wc4-0002,Overdraft,-$9.37,$0.00,-$9.37,COMPLETE,repayment,,Cash Balance
2025-12-15 15:42:50 CST,,Deposits,$17.43,$0.00,$17.43,COMPLETE,Add Cash,,Mastercard debit 9962
2025-12-15 10:05:27 CST,,Cash Card,-$94.89,$0.00,-$94.89,COMPLETE,MOTEL 6 INDIANAPOLIS,,Cash Balance
2025-12-15 09:40:22 CST,,Deposits,$21.10,$0.00,$21.10,COMPLETE,Add Cash,,Mastercard debit 9962
2025-12-15 08:15:29 CST,ST$_PE_hv312p6hvf6t0nq363m2re-0001,Overdraft,-$6.33,$0.00,-$6.33,COMPLETE,repayment,,Cash Balance
2025-12-15 08:15:14 CST,#D-4OOKK9PR,P2P,$10.00,$0.00,$10.00,COMPLETE,hotel,Zaitullah Khebarkhil,Cash Balance
2025-12-15 08:04:07 CST,#D-L88Z893G,P2P,-$20.00,$0.00,-$20.00,COMPLETE,loan,Zaitullah Khebarkhil,Cash Balance
2025-12-15 08:00:35 CST,,,$80.75,,$80.75,COMPLETE,Afterpay,,Cash Balance
2025-12-15 07:02:25 CST,,Cash Card,-$10.69,$0.00,-$10.69,FAILED,ANYTIME MAILBOX,,Cash Balance
2025-12-15 04:44:12 CST,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2025-12-15 00:18:03 CST,,Cash Card,-$10.01,$0.00,-$10.01,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-15 00:18:01 CST,,Cash Card,-$10.01,$0.00,-$10.01,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-14 17:50:45 CST,,Cash Card,-$17.54,$0.00,-$17.54,COMPLETE,McDonalds 7289,,Cash Balance
2025-12-14 15:37:59 CST,#D-9KKR2EMD,P2P,$7.00,$0.00,$7.00,COMPLETE,zai,Zaitullah Khebarkhil,Cash Balance
2025-12-14 15:00:52 CST,ST$_MO_n4ka9kq0n8yc0emkzm09ws-0002,Overdraft,-$6.54,$0.00,-$6.54,COMPLETE,repayment,,Cash Balance
2025-12-14 15:00:42 CST,,Deposits,$10.75,$0.00,$10.75,COMPLETE,Add Cash,,Visa debit 0943
2025-12-14 13:51:30 CST,,Cash Card,-$22.06,$0.00,-$22.06,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-14 13:51:28 CST,,Cash Card,-$22.06,$0.00,-$22.06,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-14 12:39:23 CST,,Cash Card,-$18.55,$0.00,-$18.55,COMPLETE,TESLA SUPERCHARGER US,,Cash Balance
2025-12-14 12:39:18 CST,ST$_MO_wg8v0g6ndk4rrhspb932hc-0002,Overdraft,-$9.60,$0.00,-$9.60,COMPLETE,repayment,,Cash Balance
2025-12-14 12:39:08 CST,,Deposits,$21.61,$0.00,$21.61,COMPLETE,Add Cash,,Visa debit 0943
2025-12-14 12:38:01 CST,,Cash Card,-$18.55,$0.00,-$18.55,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-14 12:37:59 CST,,Cash Card,-$18.55,$0.00,-$18.55,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-14 11:14:44 CST,,Cash Card,-$112.00,$0.00,-$112.00,COMPLETE,MOTEL 6 INDIANAPOLIS,,Cash Balance
2025-12-14 11:11:09 CST,#D-P66MQKO1,P2P,$10.00,$0.00,$10.00,COMPLETE,Hotel,Zaitullah Khebarkhil,Cash Balance
2025-12-14 11:08:12 CST,,Deposits,$50.00,$0.00,$50.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-14 10:55:10 CST,#D-E7G17MGX,P2P,$10.00,$0.00,$10.00,COMPLETE,Hotel,Zaitullah Khebarkhil,Cash Balance
2025-12-14 10:45:16 CST,,Deposits,$5.97,$0.00,$5.97,COMPLETE,Add Cash,,Visa debit 0943
2025-12-14 10:16:49 CST,,Deposits,$5.09,$0.00,$5.09,COMPLETE,Add Cash,,Visa debit 0943
2025-12-14 09:57:50 CST,,Cash Card,-$12.51,$0.00,-$12.51,COMPLETE,McDonalds 3595,,Cash Balance
2025-12-14 09:52:13 CST,,Deposits,$12.02,$0.00,$12.02,COMPLETE,Add Cash,,Visa debit 0943
2025-12-14 08:20:59 CST,,Borrow,-$1.92,,-$1.92,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-14 08:20:23 CST,,Borrow,-$21.00,,-$21.00,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-14 08:16:18 CST,,Borrow,$21.83,,$21.83,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-14 08:11:34 CST,,,-$6.99,,-$6.99,COMPLETE,Afterpay,,Cash Balance
2025-12-14 08:11:14 CST,,,-$6.99,,-$6.99,COMPLETE,Afterpay,,Cash Balance
2025-12-14 08:10:39 CST,,Deposits,$28.61,$0.00,$28.61,COMPLETE,Add Cash,,Visa debit 0943
2025-12-14 07:20:24 CST,ST$_MARQETA_CARD_63986ee1-43f4-423e-a16d-e5f7dd7ba81e,Overdraft,-$0.26,$0.00,-$0.26,COMPLETE,repayment,,Cash Balance
2025-12-13 10:51:23 CST,,Cash Card,-$18.55,$0.00,-$18.55,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-13 10:51:21 CST,,Cash Card,-$18.55,$0.00,-$18.55,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-13 10:48:44 CST,,Cash Card,-$17.63,$0.00,-$17.63,COMPLETE,GET GO #3550,,Cash Balance
2025-12-13 10:28:33 CST,,,$0.67,,$0.67,COMPLETE,Afterpay,,Cash Balance
2025-12-13 10:28:33 CST,,,-$28.74,,-$28.74,COMPLETE,Afterpay,,Cash Balance
2025-12-13 10:27:59 CST,,,$2.10,,$2.10,COMPLETE,Afterpay,,Cash Balance
2025-12-13 10:27:58 CST,,,-$19.91,,-$19.91,COMPLETE,Afterpay,,Cash Balance
2025-12-13 10:17:40 CST,#D-MPQ2DLDP,P2P,-$20.00,$0.00,-$20.00,COMPLETE,gas,Zaitullah Khebarkhil,Cash Balance
2025-12-13 10:15:57 CST,,,$39.00,,$39.00,COMPLETE,Afterpay,,Cash Balance
2025-12-13 09:40:31 CST,,Cash Card,-$80.75,$0.00,-$80.75,COMPLETE,MOTEL 6 INDIANAPOLIS,,Cash Balance
2025-12-13 09:27:28 CST,#D-2O8ORL2Q,P2P,$125.00,$0.00,$125.00,COMPLETE,loan,Lisa English,Cash Balance
2025-12-13 08:19:43 CST,,,-$27.70,,-$27.70,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:17:03 CST,,,$2.37,,$2.37,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:17:02 CST,,,-$30.49,,-$30.49,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:16:41 CST,,,$54.83,,$54.83,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:16:22 CST,,,-$7.00,,-$7.00,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:16:01 CST,,,-$18.75,,-$18.75,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:15:25 CST,,,$26.74,,$26.74,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:15:01 CST,,,-$13.99,,-$13.99,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:14:25 CST,,Savings Internal Transfer,-$1.38,$0.00,-$1.38,COMPLETE,Savings,,Cash Balance
2025-12-13 08:14:00 CST,,,$1.07,,$1.07,COMPLETE,Afterpay,,Cash Balance
2025-12-13 08:14:00 CST,,,-$46.98,,-$46.98,COMPLETE,Afterpay,,Cash Balance
2025-12-13 07:20:27 CST,#D-2O882G5X,P2P,$20.00,$0.00,$20.00,COMPLETE,back sand,Zaitullah Khebarkhil,Cash Balance
2025-12-13 07:09:53 CST,#D-V733PKO9,P2P,-$20.00,$0.00,-$20.00,COMPLETE,go you bak tas many,Zaitullah Khebarkhil,Cash Balance
2025-12-13 07:08:01 CST,,Deposits,$20.00,$0.00,$20.00,FAILED,Add Cash,,Visa debit 0943
2025-12-13 02:26:46 CST,,,-$0.01,$0.00,-$0.01,COMPLETE,Savings,,Cash Balance
2025-12-12 22:53:36 CST,,,-$0.07,$0.00,-$0.07,COMPLETE,Savings,,Cash Balance
2025-12-12 22:46:52 CST,,Cash Card,-$6.93,$0.00,-$6.93,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-12 22:11:58 CST,,,-$0.50,$0.00,-$0.50,COMPLETE,Savings,,Cash Balance
2025-12-12 22:05:11 CST,,Cash Card,-$12.50,$0.00,-$12.50,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-12 20:56:26 CST,,Cash App Pay Payment,-$28.68,,-$28.68,COMPLETE,$28.68 Payment At DoorDash,,Cash Balance
2025-12-12 19:50:45 CST,,Cash Card,-$9.67,$0.00,-$9.67,COMPLETE,McDonalds 11465,,Cash Balance
2025-12-12 19:41:55 CST,305347061189935,Withdrawal,-$3.00,$0.00,-$3.00,COMPLETE,Cash Out,,Visa debit 0943
2025-12-12 19:29:26 CST,,Cash Card,-$9.99,$0.00,-$9.99,COMPLETE,TESLA SUBSCRIPTION US,,Cash Balance
2025-12-12 17:32:28 CST,,Deposits,$40.00,$0.00,$40.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-12 16:18:34 CST,,,-$0.80,$0.00,-$0.80,COMPLETE,Savings,,Cash Balance
2025-12-12 16:14:02 CST,,,$43.71,,$43.71,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:13:45 CST,,,-$8.74,,-$8.74,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:13:27 CST,,,-$15.40,,-$15.40,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:13:00 CST,,,-$15.41,,-$15.41,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:12:28 CST,,,$85.97,,$85.97,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:11:46 CST,,,-$10.00,,-$10.00,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:11:16 CST,,,-$18.75,,-$18.75,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:10:44 CST,,,-$22.56,,-$22.56,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:10:44 CST,,,$0.71,,$0.71,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:10:25 CST,,,-$18.75,,-$18.75,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:10:04 CST,,,$0.77,,$0.77,COMPLETE,Afterpay,,Cash Balance
2025-12-12 16:10:03 CST,,,-$33.30,,-$33.30,COMPLETE,Afterpay,,Cash Balance
2025-12-12 14:59:40 CST,,Cash Card,-$64.51,$0.00,-$64.51,COMPLETE,Cash Reward,,Cash Balance
2025-12-12 14:27:37 CST,#D-Q1615L3E,P2P,$20.00,$0.00,$20.00,COMPLETE,Hotel,Zaitullah Khebarkhil,Cash Balance
2025-12-12 13:45:52 CST,,Deposits,$11.95,$0.00,$11.95,COMPLETE,Add Cash,,Visa debit 0943
2025-12-12 13:37:46 CST,#D-OZ649326,P2P,$15.00,$0.00,$15.00,COMPLETE,15,Kevin,Cash Balance
2025-12-12 11:58:03 CST,#D-3O9MK542,P2P,-$11.00,$0.00,-$11.00,COMPLETE,gas drink,Zaitullah Khebarkhil,Cash Balance
2025-12-12 11:56:39 CST,,,$30.98,,$30.98,COMPLETE,Afterpay,,Cash Balance
2025-12-12 11:48:44 CST,,,-$10.43,,-$10.43,COMPLETE,Afterpay,,Cash Balance
2025-12-12 11:47:56 CST,,,$0.63,,$0.63,COMPLETE,Afterpay,,Cash Balance
2025-12-12 11:47:56 CST,,,-$27.95,,-$27.95,COMPLETE,Afterpay,,Cash Balance
2025-12-12 11:47:33 CST,ST$_MO_4yynf461gv6gc15vd6dzs2-0002,Overdraft,-$2.25,$0.00,-$2.25,COMPLETE,repayment,,Cash Balance
2025-12-12 11:47:23 CST,,Deposits,$40.00,$0.00,$40.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-12 08:32:00 CST,,Cash Card,-$4.89,$0.00,-$4.89,COMPLETE,McDonalds 11652,,Cash Balance
2025-12-12 08:27:36 CST,ST$_BM_3pa639z7x9rp9hr6wpvmvv-0001,Overdraft,-$0.42,$0.00,-$0.42,COMPLETE,repayment,,Cash Balance
2025-12-12 08:27:26 CST,,Savings Internal Transfer,-$3.06,$0.00,-$3.06,COMPLETE,Savings,,Cash Balance
2025-12-12 07:23:39 CST,,Cash Card,-$12.50,$0.00,-$12.50,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-12 07:23:37 CST,,Cash Card,-$12.50,$0.00,-$12.50,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-12 07:21:06 CST,,Cash Card,-$10.69,$0.00,-$10.69,FAILED,ANYTIME MAILBOX,,Cash Balance
2025-12-12 04:40:12 CST,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2025-12-11 17:39:39 CST,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,TESLA SUBSCRIPTION US,,Cash Balance
2025-12-11 17:39:37 CST,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,TESLA SUBSCRIPTION US,,Cash Balance
2025-12-11 15:46:13 CST,,Cash Card,$100.00,$0.00,$100.00,COMPLETE,MOTEL 6 INDIANAPOLIS,,Cash Balance
2025-12-11 12:44:34 CST,585345674753616,Withdrawal,-$18.88,$0.00,-$18.88,COMPLETE,Cash Out,,Visa debit 0943
2025-12-11 09:41:16 CST,,Cash Card,-$12.20,$0.00,-$12.20,COMPLETE,McDonalds 11652,,Cash Balance
2025-12-11 09:37:00 CST,,,$26.00,,$26.00,COMPLETE,Afterpay,,Cash Balance
2025-12-11 09:17:31 CST,,Cash Card,-$8.55,$0.00,-$8.55,FAILED,AMAZON MKTPLACE PMTS,,Cash Balance
2025-12-11 07:03:37 CST,,Cash Card,-$26.74,$0.00,-$26.74,COMPLETE,TELLO MOBILE,,Cash Balance
2025-12-11 07:03:20 CST,,Borrow,$32.80,,$32.80,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-11 05:23:05 CST,,,-$0.69,$0.00,-$0.69,COMPLETE,Savings,,Cash Balance
2025-12-11 04:55:16 CST,,,-$0.75,$0.00,-$0.75,COMPLETE,Savings,,Cash Balance
2025-12-11 04:13:23 CST,,Cash Card,-$10.99,$0.00,-$10.99,COMPLETE,MCDONALD'S F4215,,Cash Balance
2025-12-11 04:13:13 CST,,Borrow,$20.00,,$20.00,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 23:52:05 CST,,Cash Card,-$9.33,$0.00,-$9.33,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-10 22:50:24 CST,,,-$0.95,$0.00,-$0.95,COMPLETE,Savings,,Cash Balance
2025-12-10 22:45:42 CST,,Borrow,-$7.62,,-$7.62,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:45:30 CST,,Borrow,-$10.50,,-$10.50,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:45:21 CST,,Borrow,-$16.35,,-$16.35,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:45:10 CST,,Borrow,-$1.68,,-$1.68,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:45:00 CST,,Borrow,-$6.06,,-$6.06,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:44:49 CST,,Borrow,-$10.00,,-$10.00,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:44:33 CST,,Borrow,-$24.23,,-$24.23,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:43:46 CST,,Cash Card,-$12.05,$0.00,-$12.05,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-10 22:43:32 CST,,Borrow,$20.00,,$20.00,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-10 22:41:20 CST,,,$0.46,,$0.46,COMPLETE,Afterpay,,Cash Balance
2025-12-10 22:41:20 CST,,,-$28.93,,-$28.93,COMPLETE,Afterpay,,Cash Balance
2025-12-10 22:35:28 CST,,Cash Card,-$9.87,$0.00,-$9.87,COMPLETE,CROWN SMOKE SHOP PLUS,,Cash Balance
2025-12-10 22:35:15 CST,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-10 21:27:09 CST,ST$_MO_2w479yrhnyyk63br8s0f9s-0002,Overdraft,-$0.33,$0.00,-$0.33,COMPLETE,repayment,,Cash Balance
2025-12-10 21:26:59 CST,,Deposits,$17.02,$0.00,$17.02,COMPLETE,Add Cash,,Visa debit 0943
2025-12-10 20:01:42 CST,,Cash Card,-$22.00,$0.00,-$22.00,FAILED,ELEVENLABS.IO,,Cash Balance
2025-12-10 19:41:50 CST,,Cash Card,-$3.68,$0.00,-$3.68,COMPLETE,McDonalds 11652,,Cash Balance
2025-12-10 19:41:19 CST,,Cash Card,-$3.68,$0.00,-$3.68,FAILED,McDonalds 11652,,Cash Balance
2025-12-10 10:38:24 CST,,Cash Card,-$8.31,$0.00,-$8.31,COMPLETE,WALGREENS #15116,,Cash Balance
2025-12-10 09:53:53 CST,,Cash Card,-$8.27,$0.00,-$8.27,FAILED,TELLO MOBILE,,Cash Balance
2025-12-10 05:56:50 CST,,,-$0.50,$0.00,-$0.50,COMPLETE,Savings,,Cash Balance
2025-12-10 04:07:11 CST,,Cash Card,-$14.25,$0.00,-$14.25,COMPLETE,MCDONALD'S F11465,,Cash Balance
2025-12-10 04:06:54 CST,,Cash Card,-$14.25,$0.00,-$14.25,FAILED,MCDONALD'S F11465,,Cash Balance
2025-12-10 03:52:30 CST,,,-$0.17,$0.00,-$0.17,COMPLETE,Savings,,Cash Balance
2025-12-10 03:50:42 CST,,Deposits,$24.60,$0.00,$24.60,COMPLETE,Add Cash,,Visa debit 0943
2025-12-10 00:41:13 CST,,Cash Card,-$59.52,$0.00,-$59.52,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-10 00:41:11 CST,,Cash Card,-$59.52,$0.00,-$59.52,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2025-12-10 00:10:07 CST,,Cash Card,-$10.50,$0.00,-$10.50,COMPLETE,MINT MOBILE,,Cash Balance
2025-12-09 17:33:16 CST,,Cash Card,-$100.00,$0.00,-$100.00,COMPLETE,MOTEL 6 INDIANAPOLIS,,Cash Balance
2025-12-09 17:15:36 CST,,Borrow,-$4.08,,-$4.08,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-09 17:15:01 CST,,Cash Card,-$54.83,$0.00,-$54.83,COMPLETE,EXPEDIA 72069034877963,,Cash Balance
2025-12-09 17:14:41 CST,,Borrow,-$15.66,,-$15.66,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-09 17:14:20 CST,,Borrow,-$13.84,,-$13.84,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-09 17:11:23 CST,,,$30.69,,$30.69,COMPLETE,Afterpay,,Cash Balance
2025-12-09 17:11:10 CST,,,$104.64,,$104.64,COMPLETE,Afterpay,,Cash Balance
2025-12-09 17:10:48 CST,,Borrow,$31.98,,$31.98,COMPLETE,Borrowing in Cash App,,Cash Balance
2025-12-09 17:08:30 CST,,,$0.48,,$0.48,COMPLETE,Afterpay,,Cash Balance
2025-12-09 17:08:30 CST,,,-$26.90,,-$26.90,COMPLETE,Afterpay,,Cash Balance
2025-12-09 17:07:56 CST,,Deposits,$60.00,$0.00,$60.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-09 09:26:41 CST,,Cash Card,-$8.27,$0.00,-$8.27,FAILED,TELLO MOBILE,,Cash Balance
2025-12-09 03:34:42 CST,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2025-12-07 21:10:04 CST,#D-K4JJ58Z6,P2P,-$21.23,$0.00,-$21.23,COMPLETE,loan payment,Lisa English,Cash Balance
2025-12-07 21:09:08 CST,,Deposits,$21.23,$0.00,$21.23,COMPLETE,Add Cash,,Visa debit 0943
2025-12-07 19:57:26 CST,#D-ZQM9KGK9,P2P,-$20.00,$0.00,-$20.00,COMPLETE,loan payment,Lisa English,Cash Balance
2025-12-07 19:56:48 CST,#D-NRX85KM6,P2P,$20.00,$0.00,$20.00,COMPLETE,0,Jorge Evangelista,Cash Balance
2025-12-07 15:55:30 CST,#D-7OGE9X23,P2P,-$2.33,$0.00,-$2.33,COMPLETE,loan more coming in a few,Lisa English,Cash Balance
2025-12-07 14:39:22 CST,,Savings Internal Transfer,-$0.85,$0.00,-$0.85,COMPLETE,Savings,,Cash Balance
2025-12-07 14:38:40 CST,,Cash App Pay Payment,-$22.28,,-$22.28,COMPLETE,$22.28 Payment At DoorDash,,Cash Balance
2025-12-07 14:31:36 CST,,Cash Card,-$104.64,$0.00,-$104.64,COMPLETE,DIRECT AUTO INS,,Cash Balance
2025-12-07 14:28:26 CST,,Deposits,$45.00,$0.00,$45.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-07 14:26:26 CST,,Deposits,$45.00,$0.00,$45.00,FAILED,Add Cash,,Mastercard debit 9962
2025-12-07 09:28:57 CST,,Cash Card,-$8.55,$0.00,-$8.55,FAILED,AMAZON MKTPLACE PMTS,,Cash Balance
2025-12-07 07:00:42 CST,,Cash Card,-$10.69,$0.00,-$10.69,FAILED,ANYTIME MAILBOX,,Cash Balance
2025-12-06 21:54:02 CST,,,-$0.45,$0.00,-$0.45,COMPLETE,Savings,,Cash Balance
2025-12-06 19:48:54 CST,,Deposits,$18.38,$0.00,$18.38,COMPLETE,Add Cash,,Mastercard debit 9962
2025-12-06 19:48:50 CST,#D-6OK3758G,P2P,$50.00,$0.00,$50.00,COMPLETE,car insurance,Lisa English,Cash Balance
2025-12-06 18:38:00 CST,,Deposits,$15.00,$0.00,$15.00,COMPLETE,Add Cash,,Visa debit 0943
2025-12-06 13:23:06 CST,#D-4OVX4L6G,P2P,-$3.00,$0.00,-$3.00,COMPLETE,loan,Zaitullah Khebarkhil,Cash Balance
2025-12-06 11:36:22 CST,,Cash Card,-$16.00,$0.00,-$16.00,FAILED,Audible,,Cash Balance
