State,Done,Task,Due Date,Projects/Subprojects,Status,Priority,Created,Created By,Edited,Assignee,Quick Capture Box,Sub-Tasks,Parent Task,Start Date,Cold,Late,Parent Project,Priority Project,Sub-Task Count,Connection,Media,Updated,Kanban: Days,Kanban: Teams
⚪,No,Office_FedEx_Receipt_OTNKKO.jpg,,,Not started,✨ Medium,"September 9, 2024 5:59 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Administrative_Dissolution_Indiana_Code_23.jpg,,,Not started,✨ Medium,"September 10, 2024 12:13 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Enhan_Rice-Velasquez_Facebook_20240909-015547_8e16aae8,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Enhan_Rice-Velasquez_Facebook.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Employee_Wage_Tax_2020_Filing.jpg,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Employee_Tax_Instructions_Boxes_1_to.jpg,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Employee_Wage_Tax_2020_Filing,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Employee_Tax_Instructions_Boxes_1_to,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Employee_Information_Wage_Tax_Statement_.jpg,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Employee_Filing_Info_SSN361735717.jpg,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,dates_and_rowlabels_counts_by_date,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,DavidsonCnty_CriminalHist_Velasquez,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,DavidsonCnty_CriminalHist_Velasquez.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,dates_and_rowlabels_counts_by_date.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:58 PM",,No,,,,No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Concentra_Medical_Centers_IN,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Conversation_+16157758798_June_20240909-022050_45e8d2ae,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Concentra_Medical_Centers_IN.pdf_20240909-020836_ab71bbc7,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Concentra_Medical_Centers_IN.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Employee_Filing_Info_SSN361735717,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Conversation_+16157758798_June.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Concentra_Medical_Centers.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Concentra_Medical_Centers_20240909-020246_3341563d,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,commission_np0717948_eric_j_hol.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Comcast_Business_Disconnect_Notice_Jul,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Child_Travel_Authorization_Details_May202,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,CertifiedCopy_Resolution_PNCBank_Account.jpg,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Child_Travel_Authorization_Details_May202.jpg,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Cavalry_Portfolio_Services_LLC_C.jpg,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,CertifiedCopy_Resolution_PNCBank_Account_20240909-023524_aec4d5a2,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,ccc_market_valuation_loss_summary_allstate_property_c,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,ccc_market_valuation_loss_summary_allstate_property_c.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Carvana_Purchase_Paperwork_Instructions,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Cavalry_Portfolio_Services_LLC_C,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Business_Recovery_Plan_Investment.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Business_Recovery_Plan_Investment_20240909-022643_8eb5f7ce,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,CA_Chap7_Bankruptcy_Pet.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,CA_Chap7_Bankruptcy_Pet_20240909-013058_334e81b9,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Carvana_Purchase_Paperwork_Instructions.pdf,,,Not started,✨ Medium,"September 10, 2024 12:14 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Weekly_Summary_May13-19_.pdf,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,wisdom_for_the_brave_introduction,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Weekly_Lyft_Earnings_Apr22_A,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,w2_wage_tax_statement_employee_federal_tax,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Weekly_Lyft_Earnings_Apr22_A.pdf,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,USPS_BillingInfo_26-2024,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,USPS_BillingInfo_26-2024.jpg,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Weekly_Earnings_Apr29_May5_.pdf,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,zahaek_cone_lappland_ey,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Weekly_Earnings_Apr29_May5_,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Unencoded_text_data_containing_numeric_strings_and_20240909-012940_9631dc69,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Unencoded_text_data_containing_numeric_strings_and.pdf,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Unreadable_Text_Sample.pdf,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,zahaek_cone_lappland_ey.jpg,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,tax_filing_instructions_el.jpg,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Tax_Return_Instructions_Notice_Employee.jpg,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,wisdom_for_the_brave_introduction (1),,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,w2_wage_tax_statement_employee_federal_tax.jpg,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Summons_CapitalOne_vs_Cody_20240909-023900_f45a4910,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Tax_Return_Instructions_Notice_Employee_20240909-031327_a21a9ac3,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Summons_JPMorganChase_vs_Cody,,,Not started,✨ Medium,"September 10, 2024 12:15 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRVGroup_Cliente_Manual_TOC_S.pdf,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,RICE-VELASQUEZ_Wastewater,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,regard_application_size_payee_funds.jpg,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Small_Claims_Demand_Letter_Final_At_20240909-023322_522372da,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,tax_filing_instructions_el,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRV1ne_Rental_Agreement_M.pdf,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Administrative_Dissolution_Indiana_Code_23,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Summons_CapitalOne_vs_Cody.pdf,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SS2owPieSyEuroDash4a3,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,rental_record_172222643_hert_c.jpg,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SmallClaimsManual2024_IndianaOfficeCourtServices.pdf,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Comcast_Business_Disconnect_Notice_Jul.pdf,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Random_Text_Excerpt_Elements_English.jpg,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Postal_Service_Eagle_Creek_Tracking_Info.jpg,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,PENDING_APPROVAL_DIEGOMORALES.pdf,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,RICE-VELASQUEZ_Wastewater.jpg,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Employee_Information_Wage_Tax_Statement_,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,regard_application_size_payee_funds,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Weekly_Summary_May13-19_,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SS2owPieSyEuroDash4a3.jpg,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Summons_CapitalOne_vs_Cody_20240909-023900_f45a4910,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,rental_record_172222643_hert_c,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRV1ne_Rental_Agreement_M,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Random_Text_Excerpt_Elements_English_20240909-025533_9a7c439a,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Postal_Service_Eagle_Creek_Tracking_Info_20240909-032113_be046276,,,Not started,✨ Medium,"September 10, 2024 12:40 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SmallClaimsManual2024_IndianaOfficeCourtServices,,,Not started,✨ Medium,"September 10, 2024 12:41 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Unreadable_Text_Sample_20240909-012950_1bcdd500,,,Not started,✨ Medium,"September 10, 2024 12:41 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,resolution_certified_copy_partnership_Aug21.jpg,,,Not started,✨ Medium,"September 10, 2024 12:41 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Small_Claims_Demand_Letter_Final_At,,,Not started,✨ Medium,"September 10, 2024 12:41 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,commission_np0717948_eric_j_hol,,,Not started,✨ Medium,"September 10, 2024 12:41 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,resolution_certified_copy_partnership_Aug21,,,Not started,✨ Medium,"September 10, 2024 12:41 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Summons_JPMorganChase_vs_Cody,,,Not started,✨ Medium,"September 10, 2024 12:42 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Tax_Return_Instructions_Notice_Employee_20240909-031327_a21a9ac3,,,Not started,✨ Medium,"September 10, 2024 12:42 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRVGroup_Cliente_Manual_TOC_S,,,Not started,✨ Medium,"September 10, 2024 12:42 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRV1ne_Rental_Agreement_M 10-09-2024 04:52:18:792.pdf,,,Not started,✨ Medium,"September 10, 2024 4:52 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Invoice_SRVCGroup_DiverseBrands_Recovery 10-09-2024 04:52:18:694.jpg,,,Not started,✨ Medium,"September 10, 2024 4:52 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Invoice_SRVCGroup_DiverseBrands_Recovery (1),,,Not started,✨ Medium,"September 10, 2024 4:52 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRV1ne_Rental_Agreement_M (1),,,Not started,✨ Medium,"September 10, 2024 4:52 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRVGroup_Cliente_Manual_TOC_S 10-09-2024 04:52:18:891.pdf,,,Not started,✨ Medium,"September 10, 2024 4:52 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08222024_       .pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08272024_'C.'1r_0' SECTION FIV^NOTARY CERTIFICATE_001.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08272024_'C.'1r_0' SECTION FIV^NOTARY CERTIFICATE_002.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08272024_'C.'1r_0' SECTION FIV^NOTARY CERTIFICATE_003.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08222024_2026.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08222024_2025.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08272024_'C.'1r_0' SECTION FIV^NOTARY CERTIFICATE.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08222024_AZj^ ^oo aJdU t^O_001.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,LyftPayStatement-2024-06-10.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08222024_WEB ID_ 182024326843_015.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08172024_Q2. Anoncitizen national of the United Slates (See  Ins.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,CP575Notice_1722364897640.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08172024_Employment Eligibility Verification Department of Homel.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,05312027_OVLVS  .pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,10425311_FilingHistoryDocuments.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08302024_PUBLIC HEALTH_001.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08282024_CITA PROGRAMADA.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,11261996_PUBLIC HEALTH.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08282024_CITA PROGRAMADA_001.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78_004.jpg",,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78_006.jpg",,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78_009.jpg",,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
