Record Id,Task Owner.id,Subject,Due Date,Contact Name.id,Related To.id,Status,Priority,Created By.id,Modified By.id,Created Time,Modified Time,Description,Send Notification Email,Reminder,Repeat,Currency,Exchange Rate,Closed Time,Layout.id,Tag,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Locked,Record Status,SRV Task ID,SRV1 Task Clave
zcrm_5861855000001047695,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529153,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:19,2023-10-21 23:19:45,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:45,,,2023-10-21 23:19:45,,,,false,Available,SRVTSK0000375,
zcrm_5861855000001047705,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529152,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:19,2023-10-21 23:19:43,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:43,,,2023-10-21 23:19:43,,,,false,Available,SRVTSK0000376,
zcrm_5861855000001047715,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529151,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:19,2023-10-21 23:19:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:40,,,2023-10-21 23:19:40,,,,false,Available,SRVTSK0000377,
zcrm_5861855000001047725,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529149,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:20,2023-10-21 23:19:37,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:37,,,2023-10-21 23:19:37,,,,false,Available,SRVTSK0000378,
zcrm_5861855000001047735,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529147,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:20,2023-10-21 23:19:36,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:36,,,2023-10-21 23:19:36,,,,false,Available,SRVTSK0000379,
zcrm_5861855000001047745,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529146,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:20,2023-10-21 23:19:33,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:33,,,2023-10-21 23:19:33,,,,false,Available,SRVTSK0000380,
zcrm_5861855000001047755,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529145,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:20,2023-10-21 23:19:32,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:32,,,2023-10-21 23:19:32,,,,false,Available,SRVTSK0000381,
zcrm_5861855000001047765,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529141,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:21,2023-10-21 23:19:31,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:31,,,2023-10-21 23:19:31,,,,false,Available,SRVTSK0000382,
zcrm_5861855000001047775,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529140,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:21,2023-11-17 10:42:47,,true,,,USD,1.000000000,2023-11-17 10:42:47,,,2023-11-17 10:42:47,,,,false,Available,SRVTSK0000383,
zcrm_5861855000001047785,zcrm_5861855000000432001,Title salvador and refund,2024-10-22,,zcrm_5861855000000529139,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:21,2024-01-30 22:19:07,,true,,,USD,1.000000000,2024-01-30 22:19:07,,,2024-01-30 22:19:07,,,,false,Available,SRVTSK0000384,
zcrm_5861855000001047795,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529135,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:21,2023-11-20 19:40:36,,true,,,USD,1.000000000,2023-11-20 19:40:36,,,2023-11-20 19:40:36,,,,false,Available,SRVTSK0000385,
zcrm_5861855000001047805,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529134,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:21,2023-10-21 23:19:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:16,,,2023-10-21 23:19:16,,,,false,Available,SRVTSK0000386,
zcrm_5861855000001047815,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529133,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:22,2023-10-21 23:19:15,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:15,,,2023-10-21 23:19:15,,,,false,Available,SRVTSK0000387,
zcrm_5861855000001047825,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529132,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:22,2023-10-21 23:19:13,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:13,,,2023-10-21 23:19:13,,,,false,Available,SRVTSK0000388,
zcrm_5861855000001047835,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529131,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:22,2023-11-17 10:42:43,,true,,,USD,1.000000000,2023-11-17 10:42:43,,,2023-11-17 10:42:43,,,,false,Available,SRVTSK0000389,
zcrm_5861855000001047845,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529130,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:22,2023-11-17 10:42:34,,true,,,USD,1.000000000,2023-11-17 10:42:34,,,2023-11-17 10:42:34,,,,false,Available,SRVTSK0000390,
zcrm_5861855000001047855,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529129,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:23,2023-11-17 10:42:30,,true,,,USD,1.000000000,2023-11-17 10:42:30,,,2023-11-17 10:42:30,,,,false,Available,SRVTSK0000391,
zcrm_5861855000001047865,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529126,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:23,2023-11-17 10:42:25,,true,,,USD,1.000000000,2023-11-17 10:42:25,,,2023-11-17 10:42:25,,,,false,Available,SRVTSK0000392,
zcrm_5861855000001047875,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529125,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:23,2023-10-26 12:55:39,,true,,,USD,1.000000000,2023-10-26 12:55:39,,,2023-10-26 12:55:39,,,,false,Available,SRVTSK0000393,
zcrm_5861855000001047885,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529124,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:23,2023-10-21 23:19:04,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:04,,,2023-10-21 23:19:04,,,,false,Available,SRVTSK0000394,
zcrm_5861855000001047895,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529118,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:24,2023-10-21 23:19:00,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:19:00,,,2023-10-21 23:19:00,,,,false,Available,SRVTSK0000395,
zcrm_5861855000001047905,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529115,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:24,2023-10-21 23:18:58,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:18:58,,,2023-10-21 23:18:58,,,,false,Available,SRVTSK0000396,
zcrm_5861855000001047915,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529114,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:38:24,2023-10-21 23:18:55,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-10-21 23:18:55,,,2023-10-21 23:18:55,,,,false,Available,SRVTSK0000397,
zcrm_5861855000001087002,zcrm_5861855000000432001,GPP PRO INVOICE FOLLOW UP,2023-10-04,zcrm_5861855000000545610,zcrm_5861855000000540479,Completed,Low,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-02 14:00:30,2023-10-22 18:25:39,,false,2023-10-04 09:00:00,,USD,1.000000000,2023-10-22 18:25:39,,,2023-10-22 18:25:39,,2023-10-22 18:25:26,,false,Available,SRVTSK0000399,
zcrm_5861855000001166001,zcrm_5861855000000432001,Follow up : chat about - Disculpa quería saber sobre mi,2024-02-29,zcrm_5861855000001159001,,Completed,Normal,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-05 09:40:00,2024-04-06 17:53:44,Disculpa quería saber sobre mi número itin,false,2024-02-17 14:00:00,,USD,1.000000000,2024-04-06 17:53:44,zcrm_5861855000000091053,,2024-04-06 17:53:44,,2024-02-10 20:49:52,,false,Available,SRVTSK0000401,
zcrm_5861855000001860001,zcrm_5861855000000432001,Follow up : Missed chat about -Llamada de OR TELEFONO,2023-10-21,zcrm_5861855000000455002,,Completed,Normal,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-21 13:50:26,2024-01-31 06:05:12,Llamada de OR TELEFONO,false,,,USD,1.000000000,2023-10-26 12:55:01,zcrm_5861855000000091053,,2023-10-26 12:55:01,,,2024-01-31 06:05:12,false,Available,SRVTSK0000412,
zcrm_5861855000002193185,zcrm_5861855000001909384,INVOICE PAYMENT,2023-10-30,zcrm_5861855000000544598,,Completed,Normal,zcrm_5861855000001909384,zcrm_5861855000001909384,2023-10-29 12:33:25,2023-11-12 16:26:29,"Inv# INV-000018  
INVOICE PAYMENT RECEIVED AND REVIEWED 10?28?2023
CLIENT WILL STOP BY FOR MERCHANT CERTIFICATE AND GO OVER SOME TAX MATTERS.
ADDRESS UPDATED ON SRV CLIENT LIST",false,,,USD,1.000000000,2023-10-29 12:33:25,,"PAYMENT,INVOICE,CONFIRMED,CLOSED",2023-11-12 16:26:29,,2023-11-12 16:24:43,,false,Available,SRVTSK0000423,
zcrm_5861855000002193199,zcrm_5861855000001909384,UPDATE ADDRESS,2023-10-29,zcrm_5861855000000544598,,Completed,Normal,zcrm_5861855000001909384,zcrm_5861855000001909384,2023-10-29 12:38:24,2024-02-21 22:20:41,"UPDATED CLIENTS ADDRESS IN INDIANA DOR
DONE",false,,,USD,1.000000000,2024-02-18 19:17:06,,"INBIZ,INTIME,CONFIRMED",2024-02-21 22:20:41,,2023-11-12 15:05:30,,false,Available,SRVTSK0000424,
zcrm_5861855000002927125,zcrm_5861855000001909384,Confirm EIN and State Filings,2023-11-13,zcrm_5861855000001463001,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000001909384,2023-11-12 22:07:34,2023-11-13 17:38:02,"Need to confirm is filed or no. by CODY

CONFIRMED and UPDATED by VIANEY",true,2023-11-13 13:30:00,,USD,1.000000000,2023-11-13 17:38:02,,"EIN,CLOSED,CONFIRMED,UPDATE",2023-11-13 17:38:02,,,,false,Available,SRVTSK0000445,
zcrm_5861855000003184012,zcrm_5861855000000432001,DUNS Number Application,2023-11-17,zcrm_5861855000001338001,zcrm_5861855000003184001,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-17 10:28:01,2024-02-18 19:19:46,"•	Task: Assist Stash 22 in applying for a DUNS number.
	•	Details: Gather necessary business information. Apply through Dun & Bradstreet’s website.
	•	Due Date: Within 3-5 business days.",false,,,USD,1.000000000,2024-02-18 19:19:46,zcrm_5861855000000091053,,2024-02-18 19:19:46,,2024-02-18 19:19:45,,false,Available,SRVTSK0000454,
zcrm_5861855000003188001,zcrm_5861855000000432001,1. Income Confirmation,2023-11-18,zcrm_5861855000001338001,zcrm_5861855000003184001,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-17 10:27:15,2023-11-20 19:40:31,"•	Task: Prepare a confirmation letter for Stash 22’s cash business income.
	•	Details: The letter should state that the monthly income is over $4,200.
	•	Due Date: Within 1-2 business days.",false,,,USD,1.000000000,2023-11-20 19:40:31,zcrm_5861855000000091053,,2023-11-20 19:40:31,,2023-11-20 19:40:30,,false,Available,SRVTSK0000453,
zcrm_5861855000003188006,zcrm_5861855000000432001,Power of Attorney for IRS,2023-11-17,zcrm_5861855000001338001,zcrm_5861855000003184001,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-17 10:29:02,2024-02-18 19:19:38,"•	Task: Prepare a Power of Attorney (POA) form for IRS matters.
	•	Details: Use IRS Form 2848. Ensure it’s correctly filled out and signed by Stash 22.
	•	Due Date: Concurrent with the IRS name correction letter.",false,,,USD,1.000000000,2024-02-18 19:19:38,zcrm_5861855000000091053,,2024-02-18 19:19:38,,2024-02-18 19:19:36,,false,Available,SRVTSK0000456,
zcrm_5861855000003189001,zcrm_5861855000000432001,IRS Name Correction,2023-11-17,zcrm_5861855000001338001,zcrm_5861855000003184001,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-17 10:28:31,2024-02-18 19:19:22,"•	Task: Draft a letter to the IRS for correcting the name on the EIN letter.
	•	Details: Include EIN, incorrect name, correct name, and any supporting documentation.
	•	Due Date: Within 7 business days.",false,,,USD,1.000000000,2024-02-18 19:19:22,zcrm_5861855000000091053,,2024-02-18 19:19:22,,2024-02-18 19:19:27,,false,Available,SRVTSK0000455,
zcrm_5861855000003189006,zcrm_5861855000000432001,State Tax Registrations Confirmation,2023-11-17,zcrm_5861855000001338001,zcrm_5861855000003184001,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-17 10:29:31,2024-02-18 19:19:19,"•	Task: Verify and confirm state tax registrations.
	•	Details: Check the current status and ensure all necessary tax registrations are active and up to date.
	•	Due Date: Within 10 business days",false,,,USD,1.000000000,2024-02-18 19:19:19,zcrm_5861855000000091053,,2024-02-18 19:19:19,,2024-02-18 19:19:17,,false,Available,SRVTSK0000457,
zcrm_5861855000003273215,zcrm_5861855000000432001,APOSTILLE APPOINTMENT,2023-11-20,zcrm_5861855000000545728,zcrm_5861855000003273148,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-19 13:50:46,2024-02-18 19:20:17,APPOINTMENT AT 11:30 AM AT SOS OFFICE DOWNTOWN. REMEMBER APPOINTMENT IS ONLY REQUIRED WHEN ITS MORE THAN 5 BUT THEY PREFER WE STILL SCHEDULE SO THEY KNOW HOW MANY PEOPLE TO EXPECT THAT DAY.,false,2023-11-20 10:30:00,,USD,1.000000000,2024-02-18 19:20:17,,,2024-02-18 19:20:17,,,,false,Available,SRVTSK0000463,
zcrm_5861855000003278001,zcrm_5861855000000432001,Notarize,2023-11-20,,zcrm_5861855000003273148,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-19 13:45:38,2023-11-19 13:46:59,,false,2023-11-20 11:00:00,,USD,1.000000000,2023-11-19 13:46:59,,,2023-11-19 13:46:59,,2023-11-19 13:46:44,,false,Available,SRVTSK0000461,
zcrm_5861855000003281001,zcrm_5861855000000432001,Schedule Apostille,2023-11-23,,zcrm_5861855000003273148,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-19 13:47:06,2023-11-19 13:48:47,,true,2023-11-22 11:00:00,,USD,1.000000000,2023-11-19 13:48:47,,,2023-11-19 13:48:47,,,,false,Available,SRVTSK0000462,
zcrm_5861855000003463060,zcrm_5861855000001909384,MISSING INFO,2023-11-23,zcrm_5861855000002946003,,Completed,High,zcrm_5861855000001909384,zcrm_5861855000000432001,2023-11-23 07:13:56,2023-11-24 17:29:08,Theres some infomation missing. I started to fill out the form on wizard but its not letting me move on to the next unless I fill out all the fields needed.,false,,,USD,1.000000000,2023-11-24 17:29:08,,"PLATES,EMAIL,EIN,BMV",2023-11-24 17:29:08,,,,false,Available,SRVTSK0000484,
zcrm_5861855000003699009,zcrm_5861855000000432001,Notarize,2023-12-01,,zcrm_5861855000003706091,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-30 10:03:00,2023-12-01 11:22:29,,true,2023-12-01 11:00:00,,USD,1.000000000,2023-12-01 11:22:29,,,2023-12-01 11:22:29,,,,false,Available,SRVTSK0000495,
zcrm_5861855000003709001,zcrm_5861855000000432001,Schedule Apostille,2023-12-02,,zcrm_5861855000003706091,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-11-30 10:03:04,2023-12-01 13:28:24,,true,2023-12-01 11:00:00,,USD,1.000000000,2023-12-01 13:28:24,,,2023-12-01 13:28:24,,,,false,Available,SRVTSK0000496,
zcrm_5861855000003774001,zcrm_5861855000000600001,Reschedule Apostille,2023-12-04,zcrm_5861855000000546742,zcrm_5861855000003706091,Completed,Highest,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-01 13:33:41,2024-02-18 19:20:35,"Lamentamos informarles que el estado de Indiana negó nuestra solicitud de apostilla. La razón es el uso de las palabras ""Notarial Público"" en la traducción del documento. En Estados Unidos, y específicamente en Indiana, es ilegal usar estas palabras en documentos o publicidad para notarios. Aunque no estamos de acuerdo con su decisión, ya que las palabras estaban solo en la traducción y no en los demás documentos, debemos redactar de nuevo los documentos y volver a intentarlo la próxima semana. Pedimos disculpas por los inconvenientes, pero estas decisiones están fuera de nuestro control y son determinadas por el estado.",false,,,USD,1.000000000,2024-02-18 19:20:35,zcrm_5861855000000091053,,2024-02-18 19:20:35,,,,false,Available,SRVTSK0000506,
zcrm_5861855000003935001,zcrm_5861855000000432001,Invoice Julio Acosta $170 IDL,2023-12-06,zcrm_5861855000000545690,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-06 14:27:56,2023-12-16 11:34:21,,false,,,USD,1.000000000,2023-12-16 11:34:21,zcrm_5861855000000091053,,2023-12-16 11:34:21,,,,false,Available,SRVTSK0000513,
zcrm_5861855000003961001,zcrm_5861855000000432001,"Follow up : Missed chat about -Hi, I need to ask a question about my 2022 tax returns that the lender wants to know about a value e",2023-12-06,zcrm_5861855000000546334,,Completed,Normal,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-06 17:39:48,2023-12-27 00:31:40,"Hi, I need to ask a question about my 2022 tax returns that the lender wants to know about a value entered. Please reach me at 317-250-2637 as I am in the process of trying to close on a home. Thank you!",false,,,USD,1.000000000,2023-12-27 00:31:40,zcrm_5861855000000091053,,2023-12-27 00:31:40,,,2023-12-06 17:40:53,false,Available,SRVTSK0000514,
zcrm_5861855000004082036,zcrm_5861855000000432001,Meeting,2023-12-09,zcrm_5861855000000546253,,Completed,High,zcrm_5861855000000600001,zcrm_5861855000000432001,2023-12-08 19:46:45,2023-12-16 11:13:22,he needs information about his last tax return of 2022,false,2023-12-09 23:00:00,,USD,1.000000000,2023-12-16 11:13:22,,,2023-12-16 11:13:22,,,,false,Available,SRVTSK0000518,
zcrm_5861855000004362004,zcrm_5861855000000432001,Follow Up with Client on Return Submission,2023-12-20,zcrm_5861855000000546253,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-16 11:13:59,2024-04-10 23:10:20,,false,,,USD,1.000000000,2024-04-10 23:10:20,,,2024-04-10 23:10:20,,2024-04-10 23:10:12,,false,Available,SRVTSK0000523,
zcrm_5861855000004486006,zcrm_5861855000000432001,Call Back,,zcrm_5861855000000546199,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-19 10:46:00,2024-02-18 19:16:30,,false,,,USD,1.000000000,2024-02-18 19:16:30,,,2024-02-18 19:16:30,,2024-02-18 19:16:25,,false,Available,SRVTSK0000524,
zcrm_5861855000004786001,zcrm_5861855000001909384,Daniels Landscaping - Receipts to Upload,2023-12-30,zcrm_5861855000000835665,zcrm_5861855000004172007,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-26 17:15:29,2024-06-30 21:32:57,see receipts that are due to be scanned uploaded and reviewed. reference number SRV12262023001,false,,,USD,1.000000000,2024-02-18 19:23:50,zcrm_5861855000000091053,"DanielsLandscaping,Receipts,Todo",2024-02-18 19:23:50,,,2024-06-30 21:32:57,false,Available,SRVTSK0000537,
zcrm_5861855000004787034,zcrm_5861855000001909384,Ortiz Electronics - Receipt Scan and Upload,2023-12-30,zcrm_5861855000000544254,zcrm_5861855000000540483,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-26 17:21:43,2024-04-15 15:49:30,scan upload and enter receipts asap.,false,,,USD,1.000000000,2024-02-18 19:23:39,,,2024-02-18 19:23:39,,,2024-04-15 15:49:30,false,Available,SRVTSK0000757,
zcrm_5861855000005006002,zcrm_5861855000000600001,Missing Info For Plates URGENT!!!,2023-12-31,zcrm_5861855000005002001,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-31 08:30:01,2024-01-02 22:22:14,"The contact was not completed nor the plate record, also there is no proof of insurance? Please contact the client to get the contact and plate record completed ASAP.",true,,daily*#1*#1704009600000*#1704096000000*#1*#5861855000005006001,USD,1.000000000,2024-01-02 22:22:14,zcrm_5861855000000091053,,2024-01-02 22:22:14,,,,false,Available,SRVTSK0000775,
zcrm_5861855000005006003,zcrm_5861855000000600001,Missing Info For Plates URGENT!!!,2024-01-01,zcrm_5861855000005002001,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-12-31 08:30:01,2024-01-02 22:22:08,"The contact was not completed nor the plate record, also there is no proof of insurance? Please contact the client to get the contact and plate record completed ASAP.",true,,daily*#1*#1704009600000*#1704096000000*#1*#5861855000005006001,USD,1.000000000,2024-01-02 22:22:08,zcrm_5861855000000091053,,2024-01-02 22:22:08,,,,false,Available,SRVTSK0000776,
zcrm_5861855000005073002,zcrm_5861855000000432001,Amadeo CP89 Letter,2024-01-06,zcrm_5861855000000544254,zcrm_5861855000000540483,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-01-02 13:47:27,2024-04-15 15:49:30,"need to read and interpreiate, but is seems to be that he needs to reveiw his payment plans. see attachment",false,,,USD,1.000000000,2024-04-10 23:13:22,,,2024-04-10 23:13:22,,,2024-04-15 15:49:30,false,Available,SRVTSK0000782,
zcrm_5861855000005488001,zcrm_5861855000000432001,Sales Tax!,2024-01-03,,,Completed,Normal,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-01-11 19:20:52,2024-02-18 19:21:36,,false,,,USD,1.000000000,2024-02-18 19:21:36,zcrm_5861855000000091053,,2024-02-18 19:21:36,,,,false,Available,SRVTSK0000802,
zcrm_5861855000005576051,zcrm_5861855000000432001,PNL WORKSHEETS - GABBY,2024-01-18,,zcrm_5861855000005576001,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-01-13 16:32:46,2024-02-18 19:30:53,,false,2024-01-18 09:00:00,,USD,1.000000000,2024-02-18 19:30:53,,,2024-02-18 19:30:53,,,,false,Available,SRVTSK0000803,
zcrm_5861855000005844001,zcrm_5861855000000600001,Laminate Engagement Letter,2024-01-19,zcrm_5861855000005351017,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-01-18 22:08:15,2024-01-26 18:22:51,"Please laminate a copy of the engagement letter at least 2 for each station, also I recomend you have a sign for each station like (1 checking, 2 review and pay).",false,,,USD,1.000000000,2024-01-26 18:22:51,,,2024-01-26 18:22:51,,,,false,Available,SRVTSK0000818,
zcrm_5861855000006304001,zcrm_5861855000001909384,Schedule appointment,2024-01-27,zcrm_5861855000000546328,,Completed,High,zcrm_5861855000001909384,zcrm_5861855000000432001,2024-01-27 13:35:03,2024-04-06 08:59:35,"Dennis called asking if she can do ONLY her taxes for 2022, wants to know what she needs and the approximate price. Would like to schedule appointment for a consult

Please let me know what day and time you'd be available to let know and schedule the consult.

Thank you 


By: Vianey 
01/27/24 
1:34 pm",true,,,USD,1.000000000,2024-04-06 08:59:35,zcrm_5861855000000091053,,2024-04-06 08:59:35,,,,false,Available,SRVTSK0000831,
zcrm_5861855000006996050,zcrm_5861855000004627001,SIGN PERMIT,2024-02-20,zcrm_5861855000006996038,zcrm_5861855000006722040,Completed,High,zcrm_5861855000000432001,zcrm_5861855000004627001,2024-02-08 16:49:44,2024-03-14 12:57:42,,true,2024-02-20 09:00:00,daily*#1^0*#1708416000000*#1^1708416000000*#1*#5861855000006996049,USD,1.000000000,2024-03-14 12:57:42,,,2024-03-14 12:57:42,,,,false,Available,,
zcrm_5861855000007247005,zcrm_5861855000004627001,ITIN Follow Up 2,2024-02-12,zcrm_5861855000003422016,zcrm_5861855000003434001,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-02-12 23:13:52,2024-07-25 07:51:12,Potential of $300 sale,true,,,USD,1.000000000,2024-07-25 07:51:12,zcrm_5861855000000091053,,2024-07-25 07:51:12,,,,false,Available,SRVTSK0000841,
zcrm_5861855000007299007,zcrm_5861855000000600001,Follow Up on ITIN,2024-02-12,zcrm_5861855000003423003,zcrm_5861855000003422003,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-02-12 23:12:08,2024-02-18 16:54:06,,false,,,USD,1.000000000,2024-02-18 16:54:06,zcrm_5861855000000091053,,2024-02-18 16:54:06,,,,false,Available,SRVTSK0000840,
zcrm_5861855000007388010,zcrm_5861855000000432001,Signed Engagement,2024-02-15,,zcrm_5861855000005943075,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-02-14 17:05:08,2024-05-09 02:22:28,,false,,,USD,1.000000000,2024-05-09 02:22:28,,,2024-05-09 02:22:28,,,,false,Available,SRVTSK0000842,
zcrm_5861855000007509007,zcrm_5861855000000432001,COMPLETE AND MAIL ITIN APP,2024-02-22,,zcrm_5861855000007568048,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-02-18 12:50:28,2024-02-18 12:58:15,"COMPLETE ITIN APPLICATION, PRINT, SCAN, MAIL. SCANNED COPY GOES TO CLIENT FOLDER ON WORKDRIVE.",true,2024-02-22 13:30:00,,USD,1.000000000,2024-02-18 12:58:15,,,2024-02-18 12:58:15,,,,false,Available,SRVTSK0000858,
zcrm_5861855000007525006,zcrm_5861855000001909384,Signed Engagement,2024-02-19,zcrm_5861855000000835783,zcrm_5861855000007155083,Completed,High,zcrm_5861855000000432001,zcrm_5861855000001909384,2024-02-18 18:32:52,2024-02-21 22:27:55,,false,,,USD,1.000000000,2024-02-18 18:35:32,,,2024-02-21 22:27:55,,,,false,Available,SRVTSK0000859,
zcrm_5861855000007529001,zcrm_5861855000000600001,Client Incidents Feb. 15th.,2024-02-18,,,Completed,High,zcrm_5861855000000432001,zcrm_5861855000004627001,2024-02-16 19:18:17,2024-02-18 21:20:55,"Client Incidents Feb. 15th.Please document on the client file in internal notes the event of yesterday, what was said, how it was said and you knowledge of the issues if any and what actions you took or will take. ",false,2024-02-20 08:48:10,,USD,1.000000000,2024-02-18 21:20:55,zcrm_5861855000000091053,,2024-02-18 21:20:55,,,,false,Available,SRVTSK0000853,
